key,family,family_display,category,subcategory,story_group,chapter_code,chapter_label,conversation_key,conversation_label,scene_key,scene_label,scene_group,scene_part_a,scene_part_b,line_index,dialogue_type,speaker_name,speaker_role,speaker_display,speaker_key,speaker_bucket,speaker_slot,speaker_confidence,mentions,text_raw,text_clean,source_path
caliburn_boss_3400_player_00033,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,3400,Caliburn 3400,caliburn_boss_3400,boss_3400,caliburn_boss_3400_player,boss_3400_player,boss_3400,boss,3400,33,player,,player,Player,Player,Player,,role,,And the others? Also in good health?,And the others? Also in good health?,gamedata/localizationstring_eng.paloc
caliburn_boss_3400_player_00034,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,3400,Caliburn 3400,caliburn_boss_3400,boss_3400,caliburn_boss_3400_player,boss_3400_player,boss_3400,boss,3400,34,player,,player,Player,Player,Player,,role,,"Yes, I suppose they do...","Yes, I suppose they do...",gamedata/localizationstring_eng.paloc
caliburn_boss_3400_player_00035,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,3400,Caliburn 3400,caliburn_boss_3400,boss_3400,caliburn_boss_3400_player,boss_3400_player,boss_3400,boss,3400,35,player,,player,Player,Player,Player,,role,,"Aye, milord.","Aye, milord.",gamedata/localizationstring_eng.paloc
caliburn_boss_3400_player_00036,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,3400,Caliburn 3400,caliburn_boss_3400,boss_3400,caliburn_boss_3400_player,boss_3400_player,boss_3400,boss,3400,36,player,,player,Player,Player,Player,,role,,As am I.,As am I.,gamedata/localizationstring_eng.paloc
caliburn_boss_3500_npc_00_00004,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,3500,Caliburn 3500,caliburn_boss_3500,boss_3500,caliburn_boss_3500_npc_00,boss_3500_npc_00,boss_3500,boss,3500,4,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,Hear me!,Hear me!,gamedata/localizationstring_eng.paloc
caliburn_boss_3500_npc_00_00005,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,3500,Caliburn 3500,caliburn_boss_3500,boss_3500,caliburn_boss_3500_npc_00,boss_3500_npc_00,boss_3500,boss,3500,5,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,We've purged the rot that gnawed Demeniss from within!,We've purged the rot that gnawed Demeniss from within!,gamedata/localizationstring_eng.paloc
caliburn_boss_3500_npc_00_00006,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,3500,Caliburn 3500,caliburn_boss_3500,boss_3500,caliburn_boss_3500_npc_00,boss_3500_npc_00,boss_3500,boss,3500,6,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,But we cannot rest easy! A threat still waits beyond our walls...,But we cannot rest easy! A threat still waits beyond our walls...,gamedata/localizationstring_eng.paloc
caliburn_boss_3500_npc_00_00007,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,3500,Caliburn 3500,caliburn_boss_3500,boss_3500,caliburn_boss_3500_npc_00,boss_3500_npc_00,boss_3500,boss,3500,7,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,Across that desert lie the tribes who hunger for our fall.,Across that desert lie the tribes who hunger for our fall.,gamedata/localizationstring_eng.paloc
caliburn_boss_3500_npc_00_00008,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,3500,Caliburn 3500,caliburn_boss_3500,boss_3500,caliburn_boss_3500_npc_00,boss_3500_npc_00,boss_3500,boss,3500,8,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,"If they spy the slightest weakness, they'll set upon us without hesitation.","If they spy the slightest weakness, they'll set upon us without hesitation.",gamedata/localizationstring_eng.paloc
caliburn_boss_3500_npc_00_00009,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,3500,Caliburn 3500,caliburn_boss_3500,boss_3500,caliburn_boss_3500_npc_00,boss_3500_npc_00,boss_3500,boss,3500,9,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,"Now, stay sharp, and make ready with haste!","Now, stay sharp, and make ready with haste!",gamedata/localizationstring_eng.paloc
caliburn_boss_3500_npc_00_00010,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,3500,Caliburn 3500,caliburn_boss_3500,boss_3500,caliburn_boss_3500_npc_00,boss_3500_npc_00,boss_3500,boss,3500,10,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,Watchtowers will be manned at all hours. Patrols extended.,Watchtowers will be manned at all hours. Patrols extended.,gamedata/localizationstring_eng.paloc
caliburn_boss_3500_npc_00_00011,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,3500,Caliburn 3500,caliburn_boss_3500,boss_3500,caliburn_boss_3500_npc_00,boss_3500_npc_00,boss_3500,boss,3500,11,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,We safeguard more than this stone.,We safeguard more than this stone.,gamedata/localizationstring_eng.paloc
caliburn_boss_3500_npc_00_00012,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,3500,Caliburn 3500,caliburn_boss_3500,boss_3500,caliburn_boss_3500_npc_00,boss_3500_npc_00,boss_3500,boss,3500,12,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,We've lives in our hands!,We've lives in our hands!,gamedata/localizationstring_eng.paloc
caliburn_boss_3500_npc_00_00013,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,3500,Caliburn 3500,caliburn_boss_3500,boss_3500,caliburn_boss_3500_npc_00,boss_3500_npc_00,boss_3500,boss,3500,13,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,"Ah! Greymane...? Truly, is it you?","Ah! Greymane...? Truly, is it you?",gamedata/localizationstring_eng.paloc
caliburn_boss_3500_npc_00_00014,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,3500,Caliburn 3500,caliburn_boss_3500,boss_3500,caliburn_boss_3500_npc_00,boss_3500_npc_00,boss_3500,boss,3500,14,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,So it seems. Your face alone tells of hardships I cannot fathom.,So it seems. Your face alone tells of hardships I cannot fathom.,gamedata/localizationstring_eng.paloc
caliburn_boss_3500_npc_00_00015,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,3500,Caliburn 3500,caliburn_boss_3500,boss_3500,caliburn_boss_3500_npc_00,boss_3500_npc_00,boss_3500,boss,3500,15,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,We intend to remain here and defend Demeniss.,We intend to remain here and defend Demeniss.,gamedata/localizationstring_eng.paloc
caliburn_boss_3500_npc_00_00016,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,3500,Caliburn 3500,caliburn_boss_3500,boss_3500,caliburn_boss_3500_npc_00,boss_3500_npc_00,boss_3500,boss,3500,16,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,And you? What are your plans?,And you? What are your plans?,gamedata/localizationstring_eng.paloc
caliburn_boss_3500_npc_00_00017,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,3500,Caliburn 3500,caliburn_boss_3500,boss_3500,caliburn_boss_3500_npc_00,boss_3500_npc_00,boss_3500,boss,3500,17,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,Our nation owes a great debt to you all.,Our nation owes a great debt to you all.,gamedata/localizationstring_eng.paloc
caliburn_boss_3500_npc_00_00018,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,3500,Caliburn 3500,caliburn_boss_3500,boss_3500,caliburn_boss_3500_npc_00,boss_3500_npc_00,boss_3500,boss,3500,18,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,You most of all.,You most of all.,gamedata/localizationstring_eng.paloc
caliburn_boss_3500_npc_00_00019,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,3500,Caliburn 3500,caliburn_boss_3500,boss_3500,caliburn_boss_3500_npc_00,boss_3500_npc_00,boss_3500,boss,3500,19,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,"When Demeniss stands steady, that debt will be repaid.","When Demeniss stands steady, that debt will be repaid.",gamedata/localizationstring_eng.paloc
caliburn_boss_3500_npc_00_00020,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,3500,Caliburn 3500,caliburn_boss_3500,boss_3500,caliburn_boss_3500_npc_00,boss_3500_npc_00,boss_3500,boss,3500,20,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,Good. Keep preparing.,Good. Keep preparing.,gamedata/localizationstring_eng.paloc
caliburn_boss_3500_npc_00_00024,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,3500,Caliburn 3500,caliburn_boss_3500,boss_3500,caliburn_boss_3500_npc_00,boss_3500_npc_00,boss_3500,boss,3500,24,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,We've little time.,We've little time.,gamedata/localizationstring_eng.paloc
caliburn_boss_3500_npc_00_00025,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,3500,Caliburn 3500,caliburn_boss_3500,boss_3500,caliburn_boss_3500_npc_00,boss_3500_npc_00,boss_3500,boss,3500,25,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,When are the supplies to arrive?,When are the supplies to arrive?,gamedata/localizationstring_eng.paloc
caliburn_boss_3500_npc_00_00026,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,3500,Caliburn 3500,caliburn_boss_3500,boss_3500,caliburn_boss_3500_npc_00,boss_3500_npc_00,boss_3500,boss,3500,26,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,,,gamedata/localizationstring_eng.paloc
caliburn_boss_3500_npc_02_00022,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,3500,Caliburn 3500,caliburn_boss_3500,boss_3500,caliburn_boss_3500_npc_02,boss_3500_npc_02,boss_3500,boss,3500,22,npc_02,,npc_02,NPC 02,NPC 02,NPC,2,role,,"Your Grace, no movement in the desert yet.","Your Grace, no movement in the desert yet.",gamedata/localizationstring_eng.paloc
caliburn_boss_3500_player_00001,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,3500,Caliburn 3500,caliburn_boss_3500,boss_3500,caliburn_boss_3500_player,boss_3500_player,boss_3500,boss,3500,1,player,,player,Player,Player,Player,,role,,A great deal's happened.,A great deal's happened.,gamedata/localizationstring_eng.paloc
caliburn_boss_3500_player_00002,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,3500,Caliburn 3500,caliburn_boss_3500,boss_3500,caliburn_boss_3500_player,boss_3500_player,boss_3500,boss,3500,2,player,,player,Player,Player,Player,,role,,I intend to wander where my feet take me.,I intend to wander where my feet take me.,gamedata/localizationstring_eng.paloc
caliburn_boss_3500_player_00003,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,3500,Caliburn 3500,caliburn_boss_3500,boss_3500,caliburn_boss_3500_player,boss_3500_player,boss_3500,boss,3500,3,player,,player,Player,Player,Player,,role,,,,gamedata/localizationstring_eng.paloc
caliburn_boss_3600_npc_00_00036,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,3600,Caliburn 3600,caliburn_boss_3600,boss_3600,caliburn_boss_3600_npc_00,boss_3600_npc_00,boss_3600,boss,3600,36,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,"Right... let's get this place sorted, then...","Right... let's get this place sorted, then...",gamedata/localizationstring_eng.paloc
caliburn_boss_3600_npc_00_00037,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,3600,Caliburn 3600,caliburn_boss_3600,boss_3600,caliburn_boss_3600_npc_00,boss_3600_npc_00,boss_3600,boss,3600,37,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,Knowledge:Knowledge_Marni:Marni,What was {StaticInfo:Knowledge:Knowledge_Marni#Marni} even thinking...,What was {StaticInfo:Knowledge:Knowledge_Marni#Marni} even thinking...,gamedata/localizationstring_eng.paloc
caliburn_boss_3600_npc_00_00038,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,3600,Caliburn 3600,caliburn_boss_3600,boss_3600,caliburn_boss_3600_npc_00,boss_3600_npc_00,boss_3600,boss,3600,38,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,Hahaha! That's my A.T.A.G.!,Hahaha! That's my A.T.A.G.!,gamedata/localizationstring_eng.paloc
caliburn_boss_3600_npc_00_00039,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,3600,Caliburn 3600,caliburn_boss_3600,boss_3600,caliburn_boss_3600_npc_00,boss_3600_npc_00,boss_3600,boss,3600,39,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,"That you, Greymane?","That you, Greymane?",gamedata/localizationstring_eng.paloc
caliburn_boss_3600_npc_00_00040,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,3600,Caliburn 3600,caliburn_boss_3600,boss_3600,caliburn_boss_3600_npc_00,boss_3600_npc_00,boss_3600,boss,3600,40,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,Seems you've aged a few years.,Seems you've aged a few years.,gamedata/localizationstring_eng.paloc
caliburn_boss_3600_npc_00_00041,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,3600,Caliburn 3600,caliburn_boss_3600,boss_3600,caliburn_boss_3600_npc_00,boss_3600_npc_00,boss_3600,boss,3600,41,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,You must've been through a fair bit of hell.,You must've been through a fair bit of hell.,gamedata/localizationstring_eng.paloc
caliburn_boss_3600_npc_00_00042,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,3600,Caliburn 3600,caliburn_boss_3600,boss_3600,caliburn_boss_3600_npc_00,boss_3600_npc_00,boss_3600,boss,3600,42,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,We're knee-deep in this mess the war left us.,We're knee-deep in this mess the war left us.,gamedata/localizationstring_eng.paloc
caliburn_boss_3600_npc_00_00043,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,3600,Caliburn 3600,caliburn_boss_3600,boss_3600,caliburn_boss_3600_npc_00,boss_3600_npc_00,boss_3600,boss,3600,43,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,Knowledge:Knowledge_Marni:Marni,"{StaticInfo:Knowledge:Knowledge_Marni#Marni} seems to have come to his senses, apologized and offered various kinds of support.","{StaticInfo:Knowledge:Knowledge_Marni#Marni} seems to have come to his senses, apologized and offered various kinds of support.",gamedata/localizationstring_eng.paloc
caliburn_boss_3600_npc_00_00044,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,3600,Caliburn 3600,caliburn_boss_3600,boss_3600,caliburn_boss_3600_npc_00,boss_3600_npc_00,boss_3600,boss,3600,44,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,Though the bastard sent one of his damned bugs...,Though the bastard sent one of his damned bugs...,gamedata/localizationstring_eng.paloc
caliburn_boss_3600_npc_00_00045,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,3600,Caliburn 3600,caliburn_boss_3600,boss_3600,caliburn_boss_3600_npc_00,boss_3600_npc_00,boss_3600,boss,3600,45,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,saying they'll help rebuild the city.,saying they'll help rebuild the city.,gamedata/localizationstring_eng.paloc
caliburn_boss_3600_npc_00_00046,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,3600,Caliburn 3600,caliburn_boss_3600,boss_3600,caliburn_boss_3600_npc_00,boss_3600_npc_00,boss_3600,boss,3600,46,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,Like I'd ever let those pests enter the city! They slaughtered my men!,Like I'd ever let those pests enter the city! They slaughtered my men!,gamedata/localizationstring_eng.paloc
caliburn_boss_3600_npc_00_00047,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,3600,Caliburn 3600,caliburn_boss_3600,boss_3600,caliburn_boss_3600_npc_00,boss_3600_npc_00,boss_3600,boss,3600,47,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,"Told him to shove off, took the supplies, and that was that. Lunatic.","Told him to shove off, took the supplies, and that was that. Lunatic.",gamedata/localizationstring_eng.paloc
caliburn_boss_3600_npc_00_00048,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,3600,Caliburn 3600,caliburn_boss_3600,boss_3600,caliburn_boss_3600_npc_00,boss_3600_npc_00,boss_3600,boss,3600,48,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,,,gamedata/localizationstring_eng.paloc
caliburn_boss_3600_npc_00_00049,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,3600,Caliburn 3600,caliburn_boss_3600,boss_3600,caliburn_boss_3600_npc_00,boss_3600_npc_00,boss_3600,boss,3600,49,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,You see the A.T.A.G. over there?,You see the A.T.A.G. over there?,gamedata/localizationstring_eng.paloc
caliburn_boss_3600_npc_00_00050,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,3600,Caliburn 3600,caliburn_boss_3600,boss_3600,caliburn_boss_3600_npc_00,boss_3600_npc_00,boss_3600,boss,3600,50,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,You've only seen her as a weapon of warfare.,You've only seen her as a weapon of warfare.,gamedata/localizationstring_eng.paloc
caliburn_boss_3600_npc_00_00051,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,3600,Caliburn 3600,caliburn_boss_3600,boss_3600,caliburn_boss_3600_npc_00,boss_3600_npc_00,boss_3600,boss,3600,51,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,"But I took to tinkering with her, and now she's refitted for fieldwork.","But I took to tinkering with her, and now she's refitted for fieldwork.",gamedata/localizationstring_eng.paloc
caliburn_boss_3600_npc_00_00052,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,3600,Caliburn 3600,caliburn_boss_3600,boss_3600,caliburn_boss_3600_npc_00,boss_3600_npc_00,boss_3600,boss,3600,52,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,"Fine little thing, too. Does ten men's work without a word of complaint.","Fine little thing, too. Does ten men's work without a word of complaint.",gamedata/localizationstring_eng.paloc
caliburn_boss_3600_npc_00_00053,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,3600,Caliburn 3600,caliburn_boss_3600,boss_3600,caliburn_boss_3600_npc_00,boss_3600_npc_00,boss_3600,boss,3600,53,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,"Though after all that's happened,","Though after all that's happened,",gamedata/localizationstring_eng.paloc
caliburn_boss_3600_npc_00_00054,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,3600,Caliburn 3600,caliburn_boss_3600,boss_3600,caliburn_boss_3600_npc_00,boss_3600_npc_00,boss_3600,boss,3600,54,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,everyone's a bit unsettled by machines.,everyone's a bit unsettled by machines.,gamedata/localizationstring_eng.paloc
caliburn_boss_3600_npc_00_00055,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,3600,Caliburn 3600,caliburn_boss_3600,boss_3600,caliburn_boss_3600_npc_00,boss_3600_npc_00,boss_3600,boss,3600,55,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,They've seen what happens when a tool slips out of human hands.,They've seen what happens when a tool slips out of human hands.,gamedata/localizationstring_eng.paloc
caliburn_boss_3600_npc_00_00056,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,3600,Caliburn 3600,caliburn_boss_3600,boss_3600,caliburn_boss_3600_npc_00,boss_3600_npc_00,boss_3600,boss,3600,56,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,But we still need them in our lives...,But we still need them in our lives...,gamedata/localizationstring_eng.paloc
caliburn_boss_3600_npc_00_00057,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,3600,Caliburn 3600,caliburn_boss_3600,boss_3600,caliburn_boss_3600_npc_00,boss_3600_npc_00,boss_3600,boss,3600,57,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,We'll just have to look for the right balance.,We'll just have to look for the right balance.,gamedata/localizationstring_eng.paloc
caliburn_boss_3600_npc_00_00058,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,3600,Caliburn 3600,caliburn_boss_3600,boss_3600,caliburn_boss_3600_npc_00,boss_3600_npc_00,boss_3600,boss,3600,58,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,"I hope so. Ah, and congratulations!","I hope so. Ah, and congratulations!",gamedata/localizationstring_eng.paloc
caliburn_boss_3600_npc_00_00059,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,3600,Caliburn 3600,caliburn_boss_3600,boss_3600,caliburn_boss_3600_npc_00,boss_3600_npc_00,boss_3600,boss,3600,59,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,Heard you blew the sky fortress to pieces!,Heard you blew the sky fortress to pieces!,gamedata/localizationstring_eng.paloc
caliburn_boss_3600_npc_00_00060,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,3600,Caliburn 3600,caliburn_boss_3600,boss_3600,caliburn_boss_3600_npc_00,boss_3600_npc_00,boss_3600,boss,3600,60,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,"But if I'm being honest, I didn't actually think you'd pull it off.","But if I'm being honest, I didn't actually think you'd pull it off.",gamedata/localizationstring_eng.paloc
caliburn_boss_3600_npc_00_00061,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,3600,Caliburn 3600,caliburn_boss_3600,boss_3600,caliburn_boss_3600_npc_00,boss_3600_npc_00,boss_3600,boss,3600,61,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,"Well, I should get back to supervising.","Well, I should get back to supervising.",gamedata/localizationstring_eng.paloc
caliburn_boss_3600_npc_00_00062,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,3600,Caliburn 3600,caliburn_boss_3600,boss_3600,caliburn_boss_3600_npc_00,boss_3600_npc_00,boss_3600,boss,3600,62,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,Make sure to come by when the city's rebuilt!,Make sure to come by when the city's rebuilt!,gamedata/localizationstring_eng.paloc
caliburn_boss_3600_npc_00_00064,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,3600,Caliburn 3600,caliburn_boss_3600,boss_3600,caliburn_boss_3600_npc_00,boss_3600_npc_00,boss_3600,boss,3600,64,npc_00,,npc_00,NPC 00,NPC 00,NPC,0,role,,,,gamedata/localizationstring_eng.paloc
caliburn_boss_3600_player_00032,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,3600,Caliburn 3600,caliburn_boss_3600,boss_3600,caliburn_boss_3600_player,boss_3600_player,boss_3600,boss,3600,32,player,,player,Player,Player,Player,,role,,Things seem to have settled down.,Things seem to have settled down.,gamedata/localizationstring_eng.paloc
caliburn_boss_3600_player_00033,caliburn,Caliburn,Scene Dialogue,Caliburn,Caliburn,3600,Caliburn 3600,caliburn_boss_3600,boss_3600,caliburn_boss_3600_player,boss_3600_player,boss_3600,boss,3600,33,player,,player,Player,Player,Player,,role,,I might have.,I might have.,gamedata/localizationstring_eng.paloc
